loss,mape,val_loss,val_mape
0.08481471240520477,4499486.5,0.0821489691734314,2903922.75
0.08464590460062027,4517362.0,0.08233990520238876,2901762.0
0.08471012115478516,4499016.5,0.08228400349617004,3012527.5
0.08463101834058762,4515514.0,0.08216812461614609,2908734.0
0.08464328944683075,4506808.5,0.08211526274681091,2956315.0
0.08461585640907288,4512343.5,0.0822003111243248,2965793.75
0.08463340252637863,4509570.0,0.0822913646697998,3036768.0
0.08462916314601898,4518505.5,0.0822945311665535,2991270.25
0.0846015140414238,4510202.5,0.08230501413345337,3010347.5
0.08455751836299896,4535008.5,0.08223928511142731,2885701.5
