loss,mape,val_loss,val_mape
0.08563512563705444,4482836.5,0.07822946459054947,2987733.75
0.08560100197792053,4476941.5,0.07817932963371277,3079606.75
0.08567985892295837,4524258.5,0.07873109728097916,2896359.25
0.08559530228376389,4483366.0,0.07818850874900818,2987520.75
0.0856284648180008,4514191.0,0.07853386551141739,2918409.25
0.08556126803159714,4473101.5,0.07826612889766693,2963970.75
0.08560258150100708,4472721.0,0.07815597206354141,2992303.75
0.08561058342456818,4504672.0,0.0785471573472023,2915021.0
0.08560571074485779,4499913.0,0.07825203984975815,2964647.75
0.08555907756090164,4493739.5,0.07818915694952011,2981329.75
