loss,mape,val_loss,val_mape
0.08524110913276672,4397157.0,0.08357677608728409,6908201.5
0.0851423367857933,4384006.0,0.08358718454837799,6940823.0
0.08510735630989075,4379943.0,0.08363058418035507,6963235.5
0.0851392149925232,4374588.0,0.08360055834054947,6953262.0
0.0850723385810852,4376514.0,0.0835593119263649,6904731.5
0.08507440239191055,4389260.5,0.08355231583118439,6809675.0
0.08506184071302414,4369126.5,0.08359365910291672,6900261.0
0.08504548668861389,4386405.5,0.08364157378673553,6920743.5
0.08509175479412079,4384935.0,0.08369562029838562,6897413.0
0.08506286144256592,4386899.0,0.08358415961265564,6809242.0
