loss,mape,val_loss,val_mape
0.08398111164569855,4286140.5,0.08293391019105911,6935779.0
0.08400081098079681,4283668.5,0.083283431828022,6795064.5
0.08396823704242706,4270939.0,0.08305758982896805,6876084.0
0.08399186283349991,4288038.0,0.08352638781070709,6727554.5
0.08398280292749405,4267061.0,0.08310560882091522,6854356.5
0.08393552154302597,4279047.0,0.08302833884954453,6886398.0
0.0839381068944931,4290726.5,0.08326155692338943,6797336.5
0.08395104855298996,4276592.5,0.08347857743501663,6733798.5
0.08395261317491531,4262440.0,0.08289413899183273,6964761.0
0.08395140618085861,4296007.0,0.08304496854543686,6878394.5
