loss,mape,val_loss,val_mape
0.10950013995170593,3387658.75,0.08541485667228699,5615703.0
0.10722663253545761,3326028.25,0.09677714109420776,6316280.0
0.10356530547142029,3549589.0,0.08373080939054489,4983645.0
0.09916031360626221,3359641.25,0.08774451166391373,4512819.0
0.0962592139840126,3341751.75,0.08481007814407349,5541452.0
0.09480790793895721,3466566.25,0.08402906358242035,4915939.0
0.092194102704525,3404325.5,0.08401577919721603,4918422.0
0.08990734815597534,3223396.75,0.09565341472625732,4068122.25
0.08915218710899353,3422910.25,0.08345288038253784,5086872.0
0.08784633129835129,3356735.25,0.09733123332262039,3995351.75
