loss,mape,val_loss,val_mape
0.09207482635974884,4638470.5,0.08521760255098343,4948131.5
0.08818606287240982,4605773.0,0.08557092398405075,4606551.5
0.08673754334449768,4576891.0,0.08547896146774292,5164946.0
0.08674386143684387,4595692.0,0.0849168598651886,4966187.5
0.08628027141094208,4668869.5,0.08476082980632782,5096706.5
0.08633160591125488,4608412.5,0.08483833074569702,5059397.0
0.08607959747314453,4635029.0,0.08463671058416367,4946612.5
0.086015485227108,4630907.5,0.08445397019386292,4900403.0
0.08584612607955933,4605787.0,0.084961898624897,4973023.5
0.08589571714401245,4647032.5,0.08465265482664108,4955022.5
