loss,mape,val_loss,val_mape
0.08467073738574982,4066388.75,0.08365052193403244,3983558.0
0.08456195145845413,4065597.75,0.08369044214487076,3968573.0
0.08460325747728348,4067989.25,0.08354980498552322,4096243.5
0.08453545719385147,4072252.0,0.083915576338768,3910788.25
0.08461248129606247,4065964.5,0.08359737694263458,4005017.5
0.08450745791196823,4075221.0,0.08392560482025146,3907977.5
0.08455122262239456,4066961.0,0.08397654443979263,3897599.25
0.08456636965274811,4071265.0,0.08355055749416351,4033510.25
0.08456487953662872,4072780.75,0.08389423042535782,3914221.5
0.08457686752080917,4060164.25,0.08354848623275757,4033055.5
