loss,mape,val_loss,val_mape
0.09293382614850998,5046656.5,0.0843106061220169,1990975.125
0.08698595315217972,4388331.5,0.08404388278722763,1958354.0
0.08687595278024673,4558608.0,0.08406399935483932,1961497.125
0.08562851697206497,4473619.5,0.0840405821800232,1957596.5
0.08442770689725876,4494144.5,0.08409739285707474,1966257.25
0.08450605720281601,4426934.0,0.0840124785900116,1952592.75
0.08378802984952927,4463851.5,0.0841623917222023,1974745.375
0.08354167640209198,4495596.0,0.08405233919620514,1959432.75
0.08373761922121048,4498355.5,0.08410589396953583,1967378.875
0.08343864977359772,4485936.0,0.08418602496385574,1977539.875
