loss,mape,val_loss,val_mape
0.10965528339147568,4031902.0,0.08483093231916428,4056886.25
0.10739662498235703,3919248.75,0.09559782594442368,3027344.75
0.10323937237262726,4068260.0,0.10802432894706726,2647258.0
0.09927896410226822,4086086.0,0.08429881930351257,3837264.5
0.09685304760932922,3966649.25,0.09304846078157425,4615379.5
0.09341984987258911,4029056.75,0.0845710039138794,3734142.0
0.09370249509811401,4065358.75,0.0845196470618248,3994468.0
0.09005439281463623,3912680.5,0.085513174533844,3590162.0
0.08974392712116241,4085778.75,0.08490193635225296,3671257.5
0.08911038190126419,4056384.75,0.08432789146900177,3812626.25
