loss,mape,val_loss,val_mape
0.0898616760969162,4437436.0,0.0842190533876419,1858170.25
0.08531085401773453,4480550.5,0.08489571511745453,1858848.375
0.08435366302728653,4502381.0,0.08461835980415344,1858192.5
0.08379161357879639,4416325.0,0.08559664338827133,2079580.625
0.0835677981376648,4469177.5,0.08395692706108093,1934548.875
0.083464115858078,4444383.5,0.08416084945201874,1934114.125
0.08330600708723068,4442500.5,0.0848373994231224,2049225.75
0.08318442106246948,4507632.5,0.08436289429664612,1963746.0
0.08318858593702316,4496566.5,0.08436484634876251,1992896.125
0.08313612639904022,4478293.5,0.08394735306501389,1934871.125
