loss,mape,val_loss,val_mape
0.09180981665849686,5078137.0,0.08574237674474716,1958560.625
0.08998781442642212,4940984.5,0.0853637084364891,1991536.5
0.08879773318767548,5046479.0,0.0854281336069107,1984997.5
0.08732641488313675,4944141.5,0.08522964268922806,2007572.625
0.08661799132823944,5011702.0,0.08539199829101562,1988622.125
0.08646997064352036,5016015.5,0.08540599793195724,1987205.5
0.08587444573640823,4966634.0,0.08546333014965057,1981643.625
0.08607190102338791,4966404.0,0.08531879633665085,1996531.375
0.08570752292871475,4994841.0,0.08533912152051926,1994253.625
0.08553963899612427,5006914.0,0.08520780503749847,2010643.0
