loss,mape,val_loss,val_mape
0.08474697917699814,4111851.0,0.08476603776216507,4164784.25
0.08471032977104187,4112208.75,0.08474817872047424,4151275.0
0.08470329642295837,4111927.25,0.08472888171672821,4129683.75
0.08470086753368378,4112545.5,0.08472436666488647,4113406.0
0.08470079302787781,4111889.0,0.08473274111747742,4135867.0
0.08470054715871811,4112431.25,0.0847279280424118,4094526.75
0.08470083773136139,4111401.5,0.08473016321659088,4091599.0
0.08470076322555542,4112023.5,0.08473359048366547,4085731.25
0.08470030128955841,4111369.75,0.08472423255443573,4107161.0
0.08470067381858826,4112005.0,0.0847245529294014,4103039.0
