loss,mape,val_loss,val_mape
0.08675574511289597,4112252.5,0.08550481498241425,4340959.0
0.08473454415798187,4113010.75,0.0847724974155426,4168791.25
0.08471623808145523,4112636.5,0.08475730568170547,4064329.75
0.0847126841545105,4111931.75,0.0847395732998848,4079393.5
0.08470789343118668,4112130.25,0.08474283665418625,4076108.25
0.08470606803894043,4112433.0,0.08473047614097595,4090287.0
0.08470554649829865,4111880.0,0.0847291648387909,4130418.25
0.08470377326011658,4112248.0,0.0847468301653862,4072071.0
0.08470303565263748,4112254.75,0.08472394943237305,4114707.75
0.08470217883586884,4112150.0,0.08472760021686554,4127948.5
